statement_key	source_reference	factor	tier	value	synopsis_change	document_change	review_status	catalog_readiness	factor_disposition	required_test_points	official_source_target	evidence
create_database	references/statements/ddl/database/create_database.md	encryption_option	T2	default	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-database.html	mysql-8.0.22-manual:95144b2b252fe1e0
create_database	references/statements/ddl/database/create_database.md	encryption_option	T2	y	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-database.html	mysql-8.0.22-manual:95144b2b252fe1e0
create_database	references/statements/ddl/database/create_database.md	encryption_option	T2	n	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-database.html	mysql-8.0.22-manual:95144b2b252fe1e0
drop_database	references/statements/ddl/database/drop_database.md	statement_branch	T1	database_keyword	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-database.html	mysql-8.0.22-manual:f2128c3bffb0ea57
drop_database	references/statements/ddl/database/drop_database.md	statement_branch	T1	schema_keyword	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-database.html	mysql-8.0.22-manual:f2128c3bffb0ea57
drop_database	references/statements/ddl/database/drop_database.md	if_exists	T1	omitted	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-database.html	mysql-8.0.22-manual:f2128c3bffb0ea57
drop_database	references/statements/ddl/database/drop_database.md	if_exists	T1	present	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-database.html	mysql-8.0.22-manual:f2128c3bffb0ea57
drop_database	references/statements/ddl/database/drop_database.md	database_state	T1	exists	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-database.html	mysql-8.0.22-manual:f2128c3bffb0ea57
drop_database	references/statements/ddl/database/drop_database.md	database_state	T1	missing	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-database.html	mysql-8.0.22-manual:f2128c3bffb0ea57
drop_database	references/statements/ddl/database/drop_database.md	expected_status	T1	success	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-database.html	mysql-8.0.22-manual:f2128c3bffb0ea57
drop_database	references/statements/ddl/database/drop_database.md	expected_status	T1	failure	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-database.html	mysql-8.0.22-manual:f2128c3bffb0ea57
alter_event	references/statements/ddl/event/alter_event.md	event_state	T1	exists	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-event.html	mysql-8.0.22-manual:a3e95ef6dbb148ff
alter_event	references/statements/ddl/event/alter_event.md	event_state	T1	missing	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-event.html	mysql-8.0.22-manual:a3e95ef6dbb148ff
alter_event	references/statements/ddl/event/alter_event.md	alteration_shape	T1	reschedule	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-event.html	mysql-8.0.22-manual:a3e95ef6dbb148ff
alter_event	references/statements/ddl/event/alter_event.md	alteration_shape	T1	rename	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-event.html	mysql-8.0.22-manual:a3e95ef6dbb148ff
alter_event	references/statements/ddl/event/alter_event.md	alteration_shape	T1	enable_disable	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-event.html	mysql-8.0.22-manual:a3e95ef6dbb148ff
alter_event	references/statements/ddl/event/alter_event.md	alteration_shape	T1	replace_body	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-event.html	mysql-8.0.22-manual:a3e95ef6dbb148ff
alter_event	references/statements/ddl/event/alter_event.md	alteration_shape	T1	comment	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-event.html	mysql-8.0.22-manual:a3e95ef6dbb148ff
alter_event	references/statements/ddl/event/alter_event.md	expected_status	T1	success	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-event.html	mysql-8.0.22-manual:a3e95ef6dbb148ff
alter_event	references/statements/ddl/event/alter_event.md	expected_status	T1	failure	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-event.html	mysql-8.0.22-manual:a3e95ef6dbb148ff
alter_event	references/statements/ddl/event/alter_event.md	schedule_shape	T2	at_timestamp	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-event.html	mysql-8.0.22-manual:a3e95ef6dbb148ff
alter_event	references/statements/ddl/event/alter_event.md	schedule_shape	T2	every_interval	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-event.html	mysql-8.0.22-manual:a3e95ef6dbb148ff
alter_event	references/statements/ddl/event/alter_event.md	enable_state	T2	enable	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-event.html	mysql-8.0.22-manual:a3e95ef6dbb148ff
alter_event	references/statements/ddl/event/alter_event.md	enable_state	T2	disable	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-event.html	mysql-8.0.22-manual:a3e95ef6dbb148ff
alter_event	references/statements/ddl/event/alter_event.md	enable_state	T2	disable_on_slave	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-event.html	mysql-8.0.22-manual:a3e95ef6dbb148ff
create_event	references/statements/ddl/event/create_event.md	if_not_exists	T1	omitted	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-event.html	mysql-8.0.22-manual:191f82d7fc61a201
create_event	references/statements/ddl/event/create_event.md	if_not_exists	T1	present	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-event.html	mysql-8.0.22-manual:191f82d7fc61a201
create_event	references/statements/ddl/event/create_event.md	schedule_shape	T1	at_timestamp	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-event.html	mysql-8.0.22-manual:191f82d7fc61a201
create_event	references/statements/ddl/event/create_event.md	schedule_shape	T1	every_interval	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-event.html	mysql-8.0.22-manual:191f82d7fc61a201
create_event	references/statements/ddl/event/create_event.md	schedule_shape	T1	starts_ends	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-event.html	mysql-8.0.22-manual:191f82d7fc61a201
create_event	references/statements/ddl/event/create_event.md	body_shape	T1	single_statement	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-event.html	mysql-8.0.22-manual:191f82d7fc61a201
create_event	references/statements/ddl/event/create_event.md	body_shape	T1	compound_block	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-event.html	mysql-8.0.22-manual:191f82d7fc61a201
create_event	references/statements/ddl/event/create_event.md	body_shape	T1	invalid_body	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-event.html	mysql-8.0.22-manual:191f82d7fc61a201
create_event	references/statements/ddl/event/create_event.md	expected_status	T1	success	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-event.html	mysql-8.0.22-manual:191f82d7fc61a201
create_event	references/statements/ddl/event/create_event.md	expected_status	T1	failure	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-event.html	mysql-8.0.22-manual:191f82d7fc61a201
create_event	references/statements/ddl/event/create_event.md	completion_shape	T2	omitted	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-event.html	mysql-8.0.22-manual:191f82d7fc61a201
create_event	references/statements/ddl/event/create_event.md	completion_shape	T2	preserve	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-event.html	mysql-8.0.22-manual:191f82d7fc61a201
create_event	references/statements/ddl/event/create_event.md	completion_shape	T2	not_preserve	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-event.html	mysql-8.0.22-manual:191f82d7fc61a201
create_event	references/statements/ddl/event/create_event.md	enable_state	T2	enable	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-event.html	mysql-8.0.22-manual:191f82d7fc61a201
create_event	references/statements/ddl/event/create_event.md	enable_state	T2	disable	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-event.html	mysql-8.0.22-manual:191f82d7fc61a201
create_event	references/statements/ddl/event/create_event.md	enable_state	T2	disable_on_slave	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-event.html	mysql-8.0.22-manual:191f82d7fc61a201
create_event	references/statements/ddl/event/create_event.md	definer_shape	T2	omitted	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-event.html	mysql-8.0.22-manual:191f82d7fc61a201
create_event	references/statements/ddl/event/create_event.md	definer_shape	T2	current_user	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-event.html	mysql-8.0.22-manual:191f82d7fc61a201
create_event	references/statements/ddl/event/create_event.md	definer_shape	T2	explicit_user	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-event.html	mysql-8.0.22-manual:191f82d7fc61a201
drop_event	references/statements/ddl/event/drop_event.md	if_exists	T1	omitted	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-event.html	mysql-8.0.22-manual:f28eb157a0ef973c
drop_event	references/statements/ddl/event/drop_event.md	if_exists	T1	present	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-event.html	mysql-8.0.22-manual:f28eb157a0ef973c
drop_event	references/statements/ddl/event/drop_event.md	event_state	T1	exists	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-event.html	mysql-8.0.22-manual:f28eb157a0ef973c
drop_event	references/statements/ddl/event/drop_event.md	event_state	T1	missing	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-event.html	mysql-8.0.22-manual:f28eb157a0ef973c
drop_event	references/statements/ddl/event/drop_event.md	expected_status	T1	success	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-event.html	mysql-8.0.22-manual:f28eb157a0ef973c
drop_event	references/statements/ddl/event/drop_event.md	expected_status	T1	failure	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-event.html	mysql-8.0.22-manual:f28eb157a0ef973c
alter_function	references/statements/ddl/function/alter_function.md	function_state	T1	exists	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-function.html	mysql-8.0.22-manual:853f7b81895531f2
alter_function	references/statements/ddl/function/alter_function.md	function_state	T1	missing	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-function.html	mysql-8.0.22-manual:853f7b81895531f2
alter_function	references/statements/ddl/function/alter_function.md	function_state	T1	wrong_routine_type	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-function.html	mysql-8.0.22-manual:853f7b81895531f2
alter_function	references/statements/ddl/function/alter_function.md	characteristic_shape	T1	comment	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-function.html	mysql-8.0.22-manual:853f7b81895531f2
alter_function	references/statements/ddl/function/alter_function.md	characteristic_shape	T1	sql_security_definer	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-function.html	mysql-8.0.22-manual:853f7b81895531f2
alter_function	references/statements/ddl/function/alter_function.md	characteristic_shape	T1	sql_security_invoker	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-function.html	mysql-8.0.22-manual:853f7b81895531f2
alter_function	references/statements/ddl/function/alter_function.md	characteristic_shape	T1	deterministic	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-function.html	mysql-8.0.22-manual:853f7b81895531f2
alter_function	references/statements/ddl/function/alter_function.md	expected_status	T1	success	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-function.html	mysql-8.0.22-manual:853f7b81895531f2
alter_function	references/statements/ddl/function/alter_function.md	expected_status	T1	failure	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/alter-function.html	mysql-8.0.22-manual:853f7b81895531f2
create_function	references/statements/ddl/function/create_function.md	parameter_shape	T1	none	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-procedure.html	mysql-8.0.22-manual:90770c134a234e61
create_function	references/statements/ddl/function/create_function.md	parameter_shape	T1	one_parameter	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-procedure.html	mysql-8.0.22-manual:90770c134a234e61
create_function	references/statements/ddl/function/create_function.md	parameter_shape	T1	multiple_parameters	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-procedure.html	mysql-8.0.22-manual:90770c134a234e61
create_function	references/statements/ddl/function/create_function.md	return_type_shape	T1	int_type	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-procedure.html	mysql-8.0.22-manual:90770c134a234e61
create_function	references/statements/ddl/function/create_function.md	return_type_shape	T1	varchar_type	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-procedure.html	mysql-8.0.22-manual:90770c134a234e61
create_function	references/statements/ddl/function/create_function.md	return_type_shape	T1	json_type	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-procedure.html	mysql-8.0.22-manual:90770c134a234e61
create_function	references/statements/ddl/function/create_function.md	body_shape	T1	return_literal	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-procedure.html	mysql-8.0.22-manual:90770c134a234e61
create_function	references/statements/ddl/function/create_function.md	body_shape	T1	compound_block	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-procedure.html	mysql-8.0.22-manual:90770c134a234e61
create_function	references/statements/ddl/function/create_function.md	body_shape	T1	invalid_body	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-procedure.html	mysql-8.0.22-manual:90770c134a234e61
create_function	references/statements/ddl/function/create_function.md	expected_status	T1	success	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-procedure.html	mysql-8.0.22-manual:90770c134a234e61
create_function	references/statements/ddl/function/create_function.md	expected_status	T1	failure	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-procedure.html	mysql-8.0.22-manual:90770c134a234e61
create_function	references/statements/ddl/function/create_function.md	determinism_shape	T2	omitted	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-procedure.html	mysql-8.0.22-manual:90770c134a234e61
create_function	references/statements/ddl/function/create_function.md	determinism_shape	T2	deterministic	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-procedure.html	mysql-8.0.22-manual:90770c134a234e61
create_function	references/statements/ddl/function/create_function.md	determinism_shape	T2	not_deterministic	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-procedure.html	mysql-8.0.22-manual:90770c134a234e61
create_function	references/statements/ddl/function/create_function.md	data_access_shape	T2	omitted	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-procedure.html	mysql-8.0.22-manual:90770c134a234e61
create_function	references/statements/ddl/function/create_function.md	data_access_shape	T2	contains_sql	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-procedure.html	mysql-8.0.22-manual:90770c134a234e61
create_function	references/statements/ddl/function/create_function.md	data_access_shape	T2	reads_sql_data	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-procedure.html	mysql-8.0.22-manual:90770c134a234e61
create_function	references/statements/ddl/function/create_function.md	data_access_shape	T2	modifies_sql_data	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-procedure.html	mysql-8.0.22-manual:90770c134a234e61
create_function	references/statements/ddl/function/create_function.md	data_access_shape	T2	no_sql	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-procedure.html	mysql-8.0.22-manual:90770c134a234e61
create_function	references/statements/ddl/function/create_function.md	security_shape	T2	omitted	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-procedure.html	mysql-8.0.22-manual:90770c134a234e61
create_function	references/statements/ddl/function/create_function.md	security_shape	T2	definer	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-procedure.html	mysql-8.0.22-manual:90770c134a234e61
create_function	references/statements/ddl/function/create_function.md	security_shape	T2	invoker	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-procedure.html	mysql-8.0.22-manual:90770c134a234e61
drop_function	references/statements/ddl/function/drop_function.md	if_exists	T1	omitted	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-procedure.html	mysql-8.0.22-manual:9f655a4bbce42c5d
drop_function	references/statements/ddl/function/drop_function.md	if_exists	T1	present	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-procedure.html	mysql-8.0.22-manual:9f655a4bbce42c5d
drop_function	references/statements/ddl/function/drop_function.md	function_state	T1	exists	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-procedure.html	mysql-8.0.22-manual:9f655a4bbce42c5d
drop_function	references/statements/ddl/function/drop_function.md	function_state	T1	missing	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-procedure.html	mysql-8.0.22-manual:9f655a4bbce42c5d
drop_function	references/statements/ddl/function/drop_function.md	function_state	T1	wrong_routine_type	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-procedure.html	mysql-8.0.22-manual:9f655a4bbce42c5d
drop_function	references/statements/ddl/function/drop_function.md	expected_status	T1	success	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-procedure.html	mysql-8.0.22-manual:9f655a4bbce42c5d
drop_function	references/statements/ddl/function/drop_function.md	expected_status	T1	failure	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/drop-procedure.html	mysql-8.0.22-manual:9f655a4bbce42c5d
create_index	references/statements/ddl/index/create_index.md	index_kind	T1	normal	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-index.html	mysql-8.0.22-manual:74abfbf8088e36c8
create_index	references/statements/ddl/index/create_index.md	index_kind	T1	unique	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-index.html	mysql-8.0.22-manual:74abfbf8088e36c8
create_index	references/statements/ddl/index/create_index.md	index_kind	T1	fulltext	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-index.html	mysql-8.0.22-manual:74abfbf8088e36c8
create_index	references/statements/ddl/index/create_index.md	index_kind	T1	spatial	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-index.html	mysql-8.0.22-manual:74abfbf8088e36c8
create_index	references/statements/ddl/index/create_index.md	key_part_shape	T1	column	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-index.html	mysql-8.0.22-manual:74abfbf8088e36c8
create_index	references/statements/ddl/index/create_index.md	key_part_shape	T1	descending_column	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-index.html	mysql-8.0.22-manual:74abfbf8088e36c8
create_index	references/statements/ddl/index/create_index.md	key_part_shape	T1	functional_key_part	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-index.html	mysql-8.0.22-manual:74abfbf8088e36c8
create_index	references/statements/ddl/index/create_index.md	key_part_shape	T1	prefix_length	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-index.html	mysql-8.0.22-manual:74abfbf8088e36c8
create_index	references/statements/ddl/index/create_index.md	expected_status	T1	success	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-index.html	mysql-8.0.22-manual:74abfbf8088e36c8
create_index	references/statements/ddl/index/create_index.md	expected_status	T1	failure	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-index.html	mysql-8.0.22-manual:74abfbf8088e36c8
create_index	references/statements/ddl/index/create_index.md	index_type	T2	omitted	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-index.html	mysql-8.0.22-manual:74abfbf8088e36c8
create_index	references/statements/ddl/index/create_index.md	index_type	T2	btree	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-index.html	mysql-8.0.22-manual:74abfbf8088e36c8
create_index	references/statements/ddl/index/create_index.md	index_type	T2	hash	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-index.html	mysql-8.0.22-manual:74abfbf8088e36c8
create_index	references/statements/ddl/index/create_index.md	visibility	T2	omitted	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-index.html	mysql-8.0.22-manual:74abfbf8088e36c8
create_index	references/statements/ddl/index/create_index.md	visibility	T2	visible	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-index.html	mysql-8.0.22-manual:74abfbf8088e36c8
create_index	references/statements/ddl/index/create_index.md	visibility	T2	invisible	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-index.html	mysql-8.0.22-manual:74abfbf8088e36c8
create_index	references/statements/ddl/index/create_index.md	algorithm_lock	T2	omitted	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-index.html	mysql-8.0.22-manual:74abfbf8088e36c8
create_index	references/statements/ddl/index/create_index.md	algorithm_lock	T2	inplace_none	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-index.html	mysql-8.0.22-manual:74abfbf8088e36c8
create_index	references/statements/ddl/index/create_index.md	algorithm_lock	T2	copy_shared	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-index.html	mysql-8.0.22-manual:74abfbf8088e36c8
create_index	references/statements/ddl/index/create_index.md	index_name_shape	T3	explicit	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-index.html	mysql-8.0.22-manual:74abfbf8088e36c8
create_index	references/statements/ddl/index/create_index.md	index_name_shape	T3	quoted_reserved	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-index.html	mysql-8.0.22-manual:74abfbf8088e36c8
create_index	references/statements/ddl/index/create_index.md	prefix_length	T3	omitted	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-index.html	mysql-8.0.22-manual:74abfbf8088e36c8
create_index	references/statements/ddl/index/create_index.md	prefix_length	T3	varchar_prefix	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-index.html	mysql-8.0.22-manual:74abfbf8088e36c8
create_index	references/statements/ddl/index/create_index.md	parser_clause	T3	omitted	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-index.html	mysql-8.0.22-manual:74abfbf8088e36c8
create_index	references/statements/ddl/index/create_index.md	parser_clause	T3	ngram_parser	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-index.html	mysql-8.0.22-manual:74abfbf8088e36c8
create_index	references/statements/ddl/index/create_index.md	invalid_combination	T5	none	edition_baseline	edition_baseline	static_reviewed	static_ready	mysql_native		https://dev.mysql.com/doc/refman/8.0/en/create-index.html	mysql-8.0.22-manual:74abfbf8088e36c8
