statement_key	source_reference	factor	tier	value	synopsis_change	document_change	review_status	catalog_readiness	factor_disposition	required_test_points	official_source_target	evidence
alter_routine	references/statements/ddl/routine/alter_routine.md	new_schema_shape	T3	nonexistent_schema	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterroutine.html	sql-alterroutine:05bc8b6d5a63
alter_routine	references/statements/ddl/routine/alter_routine.md	nonexistent_extension	T5	extension_does_not_exist	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterroutine.html	sql-alterroutine:05bc8b6d5a63
alter_routine	references/statements/ddl/routine/alter_routine.md	nonexistent_owner	T5	owner_role_does_not_exist	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterroutine.html	sql-alterroutine:05bc8b6d5a63
alter_routine	references/statements/ddl/routine/alter_routine.md	nonexistent_routine	T5	routine_does_not_exist	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterroutine.html	sql-alterroutine:05bc8b6d5a63
alter_routine	references/statements/ddl/routine/alter_routine.md	nonexistent_schema	T5	schema_does_not_exist	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterroutine.html	sql-alterroutine:05bc8b6d5a63
alter_routine	references/statements/ddl/routine/alter_routine.md	owner_to_shape	T2	current_role_keyword	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterroutine.html	sql-alterroutine:05bc8b6d5a63
alter_routine	references/statements/ddl/routine/alter_routine.md	owner_to_shape	T2	current_user_keyword	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterroutine.html	sql-alterroutine:05bc8b6d5a63
alter_routine	references/statements/ddl/routine/alter_routine.md	owner_to_shape	T2	explicit_role_name	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterroutine.html	sql-alterroutine:05bc8b6d5a63
alter_routine	references/statements/ddl/routine/alter_routine.md	owner_to_shape	T2	session_user_keyword	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterroutine.html	sql-alterroutine:05bc8b6d5a63
alter_routine	references/statements/ddl/routine/alter_routine.md	privilege_insufficient	T5	non_owner_altering_routine	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterroutine.html	sql-alterroutine:05bc8b6d5a63
alter_routine	references/statements/ddl/routine/alter_routine.md	privilege_insufficient	T5	non_superuser_setting_leakproof	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterroutine.html	sql-alterroutine:05bc8b6d5a63
alter_routine	references/statements/ddl/routine/alter_routine.md	privilege_insufficient	T5	non_superuser_setting_security_definer	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterroutine.html	sql-alterroutine:05bc8b6d5a63
alter_routine	references/statements/ddl/routine/alter_routine.md	restrict_clause	T2	omitted	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterroutine.html	sql-alterroutine:05bc8b6d5a63
alter_routine	references/statements/ddl/routine/alter_routine.md	restrict_clause	T2	restrict	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterroutine.html	sql-alterroutine:05bc8b6d5a63
alter_routine	references/statements/ddl/routine/alter_routine.md	routine_name_shape	T3	non_existent_name	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterroutine.html	sql-alterroutine:05bc8b6d5a63
alter_routine	references/statements/ddl/routine/alter_routine.md	routine_name_shape	T3	quoted_name	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterroutine.html	sql-alterroutine:05bc8b6d5a63
alter_routine	references/statements/ddl/routine/alter_routine.md	routine_name_shape	T3	schema_qualified_name	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterroutine.html	sql-alterroutine:05bc8b6d5a63
alter_routine	references/statements/ddl/routine/alter_routine.md	routine_name_shape	T3	simple_name	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterroutine.html	sql-alterroutine:05bc8b6d5a63
alter_routine	references/statements/ddl/routine/alter_routine.md	routine_state	T1	exists	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterroutine.html	sql-alterroutine:05bc8b6d5a63
alter_routine	references/statements/ddl/routine/alter_routine.md	routine_state	T1	exists_as_aggregate	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterroutine.html	sql-alterroutine:05bc8b6d5a63
alter_routine	references/statements/ddl/routine/alter_routine.md	routine_state	T1	exists_as_function	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterroutine.html	sql-alterroutine:05bc8b6d5a63
alter_routine	references/statements/ddl/routine/alter_routine.md	routine_state	T1	exists_as_procedure	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterroutine.html	sql-alterroutine:05bc8b6d5a63
alter_routine	references/statements/ddl/routine/alter_routine.md	routine_state	T1	non_existent	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterroutine.html	sql-alterroutine:05bc8b6d5a63
alter_routine	references/statements/ddl/routine/alter_routine.md	routine_type	T2	aggregate	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterroutine.html	sql-alterroutine:05bc8b6d5a63
alter_routine	references/statements/ddl/routine/alter_routine.md	routine_type	T2	function	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterroutine.html	sql-alterroutine:05bc8b6d5a63
alter_routine	references/statements/ddl/routine/alter_routine.md	routine_type	T2	procedure	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterroutine.html	sql-alterroutine:05bc8b6d5a63
alter_routine	references/statements/ddl/routine/alter_routine.md	schema_change	T2	existing_schema	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterroutine.html	sql-alterroutine:05bc8b6d5a63
alter_routine	references/statements/ddl/routine/alter_routine.md	schema_change	T2	nonexistent_schema	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterroutine.html	sql-alterroutine:05bc8b6d5a63
alter_routine	references/statements/ddl/routine/alter_routine.md	statement_branch	T1	branch_action	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterroutine.html	sql-alterroutine:05bc8b6d5a63
alter_routine	references/statements/ddl/routine/alter_routine.md	statement_branch	T1	branch_depends_on_extension	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterroutine.html	sql-alterroutine:05bc8b6d5a63
alter_routine	references/statements/ddl/routine/alter_routine.md	statement_branch	T1	branch_owner_to	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterroutine.html	sql-alterroutine:05bc8b6d5a63
alter_routine	references/statements/ddl/routine/alter_routine.md	statement_branch	T1	branch_rename	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterroutine.html	sql-alterroutine:05bc8b6d5a63
alter_routine	references/statements/ddl/routine/alter_routine.md	statement_branch	T1	branch_set_schema	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterroutine.html	sql-alterroutine:05bc8b6d5a63
alter_routine	references/statements/ddl/routine/alter_routine.md	verification_mode	T6	effect_query	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterroutine.html	sql-alterroutine:05bc8b6d5a63
alter_routine	references/statements/ddl/routine/alter_routine.md	verification_mode	T6	error_assertion	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterroutine.html	sql-alterroutine:05bc8b6d5a63
alter_routine	references/statements/ddl/routine/alter_routine.md	verification_mode	T6	pg_aggregate_catalog	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterroutine.html	sql-alterroutine:05bc8b6d5a63
alter_routine	references/statements/ddl/routine/alter_routine.md	verification_mode	T6	pg_proc_catalog	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterroutine.html	sql-alterroutine:05bc8b6d5a63
alter_rule	references/statements/ddl/rule/alter_rule.md	alter_action	T2	rename	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	cleanup_mode	T6	drop_rule	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	cleanup_mode	T6	drop_table	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	cleanup_mode	T6	drop_view	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	cleanup_mode	T6	revert_rename	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	duplicate_new_name	T5	no_conflict	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	duplicate_new_name	T5	same_table_same_event_conflict	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	expected_status	T1	failure	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	expected_status	T1	success	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	new_name_shape	T3	duplicate_name_same_table	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	new_name_shape	T3	invalid_name	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	new_name_shape	T3	quoted_id	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	new_name_shape	T3	simple_id	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	nonexistent_rule	T5	rule_exists	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	nonexistent_rule	T5	rule_missing	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	nonexistent_table	T5	table_exists	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	nonexistent_table	T5	table_missing	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	object_state	T1	exists	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	object_state	T1	not_exists	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	on_select_return_rename	T5	_RETURN_rename_breaks_view	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	on_select_return_rename	T5	normal_rule_rename	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	privilege_denied	T5	non_owner_denied	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	privilege_denied	T5	owner_execution	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	privilege_denied	T5	superuser_execution	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	privilege_level	T4	non_owner	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	privilege_level	T4	superuser	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	privilege_level	T4	table_owner	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	rule_name_shape	T3	_RETURN_special	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	rule_name_shape	T3	existing_name	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	rule_name_shape	T3	nonexistent_name	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	rule_name_shape	T3	quoted_id	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	rule_name_shape	T3	simple_id	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	statement_branch	T1	branch_rename	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	table_existence	T4	table_exists	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	table_existence	T4	table_not_exists	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	table_name_shape	T3	nonexistent_table	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	table_name_shape	T3	quoted_id	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	table_name_shape	T3	schema_qualified	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	table_name_shape	T3	simple_id	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	table_type	T2	table	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	table_type	T2	view	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	verification_mode	T6	catalog_query_pg_rewrite	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_rule	references/statements/ddl/rule/alter_rule.md	verification_mode	T6	error_assertion	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterrule.html	sql-alterrule:565411fd359b
alter_schema	references/statements/ddl/schema/alter_schema.md	cleanup_mode	T6	DROP_SCHEMA	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterschema.html	sql-alterschema:0efe802c1a96
alter_schema	references/statements/ddl/schema/alter_schema.md	cleanup_mode	T6	DROP_SCHEMA_CASCADE	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterschema.html	sql-alterschema:0efe802c1a96
alter_schema	references/statements/ddl/schema/alter_schema.md	cleanup_mode	T6	DROP_SCHEMA_IF_EXISTS	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterschema.html	sql-alterschema:0efe802c1a96
alter_schema	references/statements/ddl/schema/alter_schema.md	contained_objects_state	T4	empty_schema	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterschema.html	sql-alterschema:0efe802c1a96
alter_schema	references/statements/ddl/schema/alter_schema.md	contained_objects_state	T4	schema_with_tables	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterschema.html	sql-alterschema:0efe802c1a96
alter_schema	references/statements/ddl/schema/alter_schema.md	contained_objects_state	T4	schema_with_views	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterschema.html	sql-alterschema:0efe802c1a96
alter_schema	references/statements/ddl/schema/alter_schema.md	expected_status	T1	failure	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterschema.html	sql-alterschema:0efe802c1a96
alter_schema	references/statements/ddl/schema/alter_schema.md	expected_status	T1	success	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterschema.html	sql-alterschema:0efe802c1a96
alter_schema	references/statements/ddl/schema/alter_schema.md	insufficient_privilege	T5	cannot_SET_ROLE	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterschema.html	sql-alterschema:0efe802c1a96
alter_schema	references/statements/ddl/schema/alter_schema.md	insufficient_privilege	T5	non_owner_attempt	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterschema.html	sql-alterschema:0efe802c1a96
alter_schema	references/statements/ddl/schema/alter_schema.md	insufficient_privilege	T5	owner_no_CREATE_on_db	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterschema.html	sql-alterschema:0efe802c1a96
alter_schema	references/statements/ddl/schema/alter_schema.md	new_name_conflict	T5	new_name_already_exists	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterschema.html	sql-alterschema:0efe802c1a96
alter_schema	references/statements/ddl/schema/alter_schema.md	new_name_constraint	T2	not_pg_prefix	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterschema.html	sql-alterschema:0efe802c1a96
alter_schema	references/statements/ddl/schema/alter_schema.md	new_name_constraint	T2	pg_prefix_illegal	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterschema.html	sql-alterschema:0efe802c1a96
alter_schema	references/statements/ddl/schema/alter_schema.md	new_name_shape	T3	pg_prefix_reserved	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterschema.html	sql-alterschema:0efe802c1a96
alter_schema	references/statements/ddl/schema/alter_schema.md	new_name_shape	T3	quoted	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterschema.html	sql-alterschema:0efe802c1a96
alter_schema	references/statements/ddl/schema/alter_schema.md	new_name_shape	T3	reserved_word	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterschema.html	sql-alterschema:0efe802c1a96
alter_schema	references/statements/ddl/schema/alter_schema.md	new_name_shape	T3	simple	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterschema.html	sql-alterschema:0efe802c1a96
alter_schema	references/statements/ddl/schema/alter_schema.md	new_owner_db_privilege	T4	has_CREATE_privilege	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterschema.html	sql-alterschema:0efe802c1a96
alter_schema	references/statements/ddl/schema/alter_schema.md	new_owner_db_privilege	T4	no_CREATE_privilege	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterschema.html	sql-alterschema:0efe802c1a96
alter_schema	references/statements/ddl/schema/alter_schema.md	new_owner_not_exists	T5	specified_role_not_exists	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterschema.html	sql-alterschema:0efe802c1a96
alter_schema	references/statements/ddl/schema/alter_schema.md	new_owner_shape	T3	CURRENT_ROLE	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterschema.html	sql-alterschema:0efe802c1a96
alter_schema	references/statements/ddl/schema/alter_schema.md	new_owner_shape	T3	CURRENT_USER	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterschema.html	sql-alterschema:0efe802c1a96
alter_schema	references/statements/ddl/schema/alter_schema.md	new_owner_shape	T3	SESSION_USER	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterschema.html	sql-alterschema:0efe802c1a96
alter_schema	references/statements/ddl/schema/alter_schema.md	new_owner_shape	T3	existing_role	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterschema.html	sql-alterschema:0efe802c1a96
alter_schema	references/statements/ddl/schema/alter_schema.md	new_owner_shape	T3	non_existing_role	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterschema.html	sql-alterschema:0efe802c1a96
alter_schema	references/statements/ddl/schema/alter_schema.md	non_existent_schema	T5	target_not_exists	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterschema.html	sql-alterschema:0efe802c1a96
alter_schema	references/statements/ddl/schema/alter_schema.md	object_state	T1	exists	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterschema.html	sql-alterschema:0efe802c1a96
alter_schema	references/statements/ddl/schema/alter_schema.md	object_state	T1	not_exists	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterschema.html	sql-alterschema:0efe802c1a96
alter_schema	references/statements/ddl/schema/alter_schema.md	owner_change_privilege	T4	can_SET_ROLE_to_new_owner	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterschema.html	sql-alterschema:0efe802c1a96
alter_schema	references/statements/ddl/schema/alter_schema.md	owner_change_privilege	T4	cannot_SET_ROLE_to_new_owner	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterschema.html	sql-alterschema:0efe802c1a96
alter_schema	references/statements/ddl/schema/alter_schema.md	owner_clause	T2	CURRENT_ROLE	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterschema.html	sql-alterschema:0efe802c1a96
alter_schema	references/statements/ddl/schema/alter_schema.md	owner_clause	T2	CURRENT_USER	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterschema.html	sql-alterschema:0efe802c1a96
alter_schema	references/statements/ddl/schema/alter_schema.md	owner_clause	T2	SESSION_USER	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterschema.html	sql-alterschema:0efe802c1a96
alter_schema	references/statements/ddl/schema/alter_schema.md	owner_clause	T2	new_owner_role	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterschema.html	sql-alterschema:0efe802c1a96
alter_schema	references/statements/ddl/schema/alter_schema.md	pg_prefix_new_name	T5	pg_prefix_illegal	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterschema.html	sql-alterschema:0efe802c1a96
alter_schema	references/statements/ddl/schema/alter_schema.md	privilege_level	T4	non_owner	unchanged	unchanged	static_reviewed	static_ready	inherited_unchanged		https://www.postgresql.org/docs/18/sql-alterschema.html	sql-alterschema:0efe802c1a96
