statement_key	factor	value	disposition	source_8_0_22	source_8_0_41	official_locator	review_status	notes
create_event	schedule_shape	every_interval	unchanged	references/statements/ddl/event/create_event.md	references/statements/ddl/event/create_event.md	https://dev.mysql.com/doc/refman/8.0/en/create-event.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_event	schedule_shape	starts_ends	unchanged	references/statements/ddl/event/create_event.md	references/statements/ddl/event/create_event.md	https://dev.mysql.com/doc/refman/8.0/en/create-event.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_function	body_shape	compound_block	changed	references/statements/ddl/function/create_function.md	references/statements/ddl/function/create_function.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_function	body_shape	invalid_body	changed	references/statements/ddl/function/create_function.md	references/statements/ddl/function/create_function.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_function	body_shape	return_literal	changed	references/statements/ddl/function/create_function.md	references/statements/ddl/function/create_function.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_function	data_access_shape	contains_sql	changed	references/statements/ddl/function/create_function.md	references/statements/ddl/function/create_function.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_function	data_access_shape	modifies_sql_data	changed	references/statements/ddl/function/create_function.md	references/statements/ddl/function/create_function.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_function	data_access_shape	no_sql	changed	references/statements/ddl/function/create_function.md	references/statements/ddl/function/create_function.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_function	data_access_shape	omitted	changed	references/statements/ddl/function/create_function.md	references/statements/ddl/function/create_function.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_function	data_access_shape	reads_sql_data	changed	references/statements/ddl/function/create_function.md	references/statements/ddl/function/create_function.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_function	determinism_shape	deterministic	changed	references/statements/ddl/function/create_function.md	references/statements/ddl/function/create_function.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_function	determinism_shape	not_deterministic	changed	references/statements/ddl/function/create_function.md	references/statements/ddl/function/create_function.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_function	determinism_shape	omitted	changed	references/statements/ddl/function/create_function.md	references/statements/ddl/function/create_function.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_function	expected_status	failure	changed	references/statements/ddl/function/create_function.md	references/statements/ddl/function/create_function.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_function	expected_status	success	changed	references/statements/ddl/function/create_function.md	references/statements/ddl/function/create_function.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_function	if_not_exists	omitted	added		references/statements/ddl/function/create_function.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Factor/value is available in 8.0.41 and absent from the 8.0.22 edition.
create_function	if_not_exists	present	added		references/statements/ddl/function/create_function.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Factor/value is available in 8.0.41 and absent from the 8.0.22 edition.
create_function	parameter_shape	multiple_parameters	changed	references/statements/ddl/function/create_function.md	references/statements/ddl/function/create_function.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_function	parameter_shape	none	changed	references/statements/ddl/function/create_function.md	references/statements/ddl/function/create_function.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_function	parameter_shape	one_parameter	changed	references/statements/ddl/function/create_function.md	references/statements/ddl/function/create_function.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_function	return_type_shape	int_type	changed	references/statements/ddl/function/create_function.md	references/statements/ddl/function/create_function.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_function	return_type_shape	json_type	changed	references/statements/ddl/function/create_function.md	references/statements/ddl/function/create_function.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_function	return_type_shape	varchar_type	changed	references/statements/ddl/function/create_function.md	references/statements/ddl/function/create_function.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_function	security_shape	definer	changed	references/statements/ddl/function/create_function.md	references/statements/ddl/function/create_function.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_function	security_shape	invoker	changed	references/statements/ddl/function/create_function.md	references/statements/ddl/function/create_function.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_function	security_shape	omitted	changed	references/statements/ddl/function/create_function.md	references/statements/ddl/function/create_function.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_function_loadable	aggregate_keyword	aggregate	changed	references/statements/admin/loadable_function/create_function_loadable.md	references/statements/admin/loadable_function/create_function_loadable.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_function_loadable	aggregate_keyword	omitted	changed	references/statements/admin/loadable_function/create_function_loadable.md	references/statements/admin/loadable_function/create_function_loadable.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_function_loadable	execution_mode	isolated_positive	changed	references/statements/admin/loadable_function/create_function_loadable.md	references/statements/admin/loadable_function/create_function_loadable.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_function_loadable	execution_mode	safe_negative	changed	references/statements/admin/loadable_function/create_function_loadable.md	references/statements/admin/loadable_function/create_function_loadable.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_function_loadable	execution_mode	skip_dynamic_load	changed	references/statements/admin/loadable_function/create_function_loadable.md	references/statements/admin/loadable_function/create_function_loadable.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_function_loadable	expected_status	failure	changed	references/statements/admin/loadable_function/create_function_loadable.md	references/statements/admin/loadable_function/create_function_loadable.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_function_loadable	expected_status	success	changed	references/statements/admin/loadable_function/create_function_loadable.md	references/statements/admin/loadable_function/create_function_loadable.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_function_loadable	if_not_exists	omitted	added		references/statements/admin/loadable_function/create_function_loadable.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Factor/value is available in 8.0.41 and absent from the 8.0.22 edition.
create_function_loadable	if_not_exists	present	added		references/statements/admin/loadable_function/create_function_loadable.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Factor/value is available in 8.0.41 and absent from the 8.0.22 edition.
create_function_loadable	return_type	decimal	changed	references/statements/admin/loadable_function/create_function_loadable.md	references/statements/admin/loadable_function/create_function_loadable.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_function_loadable	return_type	integer	changed	references/statements/admin/loadable_function/create_function_loadable.md	references/statements/admin/loadable_function/create_function_loadable.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_function_loadable	return_type	real	changed	references/statements/admin/loadable_function/create_function_loadable.md	references/statements/admin/loadable_function/create_function_loadable.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_function_loadable	return_type	string	changed	references/statements/admin/loadable_function/create_function_loadable.md	references/statements/admin/loadable_function/create_function_loadable.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_function_loadable	soname_shape	existing_library	changed	references/statements/admin/loadable_function/create_function_loadable.md	references/statements/admin/loadable_function/create_function_loadable.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_function_loadable	soname_shape	invalid_soname	changed	references/statements/admin/loadable_function/create_function_loadable.md	references/statements/admin/loadable_function/create_function_loadable.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_function_loadable	soname_shape	missing_library	changed	references/statements/admin/loadable_function/create_function_loadable.md	references/statements/admin/loadable_function/create_function_loadable.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_index	algorithm_lock	copy_shared	unchanged	references/statements/ddl/index/create_index.md	references/statements/ddl/index/create_index.md	https://dev.mysql.com/doc/refman/8.0/en/create-index.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_index	algorithm_lock	inplace_none	unchanged	references/statements/ddl/index/create_index.md	references/statements/ddl/index/create_index.md	https://dev.mysql.com/doc/refman/8.0/en/create-index.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_index	algorithm_lock	omitted	unchanged	references/statements/ddl/index/create_index.md	references/statements/ddl/index/create_index.md	https://dev.mysql.com/doc/refman/8.0/en/create-index.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_index	expected_status	failure	unchanged	references/statements/ddl/index/create_index.md	references/statements/ddl/index/create_index.md	https://dev.mysql.com/doc/refman/8.0/en/create-index.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_index	expected_status	success	unchanged	references/statements/ddl/index/create_index.md	references/statements/ddl/index/create_index.md	https://dev.mysql.com/doc/refman/8.0/en/create-index.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_index	index_kind	fulltext	unchanged	references/statements/ddl/index/create_index.md	references/statements/ddl/index/create_index.md	https://dev.mysql.com/doc/refman/8.0/en/create-index.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_index	index_kind	normal	unchanged	references/statements/ddl/index/create_index.md	references/statements/ddl/index/create_index.md	https://dev.mysql.com/doc/refman/8.0/en/create-index.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_index	index_kind	spatial	unchanged	references/statements/ddl/index/create_index.md	references/statements/ddl/index/create_index.md	https://dev.mysql.com/doc/refman/8.0/en/create-index.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_index	index_kind	unique	unchanged	references/statements/ddl/index/create_index.md	references/statements/ddl/index/create_index.md	https://dev.mysql.com/doc/refman/8.0/en/create-index.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_index	index_name_shape	explicit	unchanged	references/statements/ddl/index/create_index.md	references/statements/ddl/index/create_index.md	https://dev.mysql.com/doc/refman/8.0/en/create-index.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_index	index_name_shape	quoted_reserved	unchanged	references/statements/ddl/index/create_index.md	references/statements/ddl/index/create_index.md	https://dev.mysql.com/doc/refman/8.0/en/create-index.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_index	index_type	btree	unchanged	references/statements/ddl/index/create_index.md	references/statements/ddl/index/create_index.md	https://dev.mysql.com/doc/refman/8.0/en/create-index.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_index	index_type	hash	unchanged	references/statements/ddl/index/create_index.md	references/statements/ddl/index/create_index.md	https://dev.mysql.com/doc/refman/8.0/en/create-index.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_index	index_type	omitted	unchanged	references/statements/ddl/index/create_index.md	references/statements/ddl/index/create_index.md	https://dev.mysql.com/doc/refman/8.0/en/create-index.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_index	invalid_combination	fulltext_on_int	unchanged	references/statements/ddl/index/create_index.md	references/statements/ddl/index/create_index.md	https://dev.mysql.com/doc/refman/8.0/en/create-index.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_index	invalid_combination	none	unchanged	references/statements/ddl/index/create_index.md	references/statements/ddl/index/create_index.md	https://dev.mysql.com/doc/refman/8.0/en/create-index.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_index	invalid_combination	spatial_on_nullable	unchanged	references/statements/ddl/index/create_index.md	references/statements/ddl/index/create_index.md	https://dev.mysql.com/doc/refman/8.0/en/create-index.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_index	key_part_shape	column	unchanged	references/statements/ddl/index/create_index.md	references/statements/ddl/index/create_index.md	https://dev.mysql.com/doc/refman/8.0/en/create-index.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_index	key_part_shape	descending_column	unchanged	references/statements/ddl/index/create_index.md	references/statements/ddl/index/create_index.md	https://dev.mysql.com/doc/refman/8.0/en/create-index.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_index	key_part_shape	functional_key_part	unchanged	references/statements/ddl/index/create_index.md	references/statements/ddl/index/create_index.md	https://dev.mysql.com/doc/refman/8.0/en/create-index.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_index	key_part_shape	prefix_length	unchanged	references/statements/ddl/index/create_index.md	references/statements/ddl/index/create_index.md	https://dev.mysql.com/doc/refman/8.0/en/create-index.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_index	parser_clause	ngram_parser	unchanged	references/statements/ddl/index/create_index.md	references/statements/ddl/index/create_index.md	https://dev.mysql.com/doc/refman/8.0/en/create-index.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_index	parser_clause	omitted	unchanged	references/statements/ddl/index/create_index.md	references/statements/ddl/index/create_index.md	https://dev.mysql.com/doc/refman/8.0/en/create-index.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_index	prefix_length	omitted	unchanged	references/statements/ddl/index/create_index.md	references/statements/ddl/index/create_index.md	https://dev.mysql.com/doc/refman/8.0/en/create-index.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_index	prefix_length	varchar_prefix	unchanged	references/statements/ddl/index/create_index.md	references/statements/ddl/index/create_index.md	https://dev.mysql.com/doc/refman/8.0/en/create-index.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_index	visibility	invisible	unchanged	references/statements/ddl/index/create_index.md	references/statements/ddl/index/create_index.md	https://dev.mysql.com/doc/refman/8.0/en/create-index.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_index	visibility	omitted	unchanged	references/statements/ddl/index/create_index.md	references/statements/ddl/index/create_index.md	https://dev.mysql.com/doc/refman/8.0/en/create-index.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_index	visibility	visible	unchanged	references/statements/ddl/index/create_index.md	references/statements/ddl/index/create_index.md	https://dev.mysql.com/doc/refman/8.0/en/create-index.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_logfile_group	engine_shape	innodb_invalid	unchanged	references/statements/ddl/logfile_group/create_logfile_group.md	references/statements/ddl/logfile_group/create_logfile_group.md	https://dev.mysql.com/doc/refman/8.0/en/create-logfile-group.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_logfile_group	engine_shape	ndb	unchanged	references/statements/ddl/logfile_group/create_logfile_group.md	references/statements/ddl/logfile_group/create_logfile_group.md	https://dev.mysql.com/doc/refman/8.0/en/create-logfile-group.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_logfile_group	engine_shape	ndbcluster	unchanged	references/statements/ddl/logfile_group/create_logfile_group.md	references/statements/ddl/logfile_group/create_logfile_group.md	https://dev.mysql.com/doc/refman/8.0/en/create-logfile-group.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_logfile_group	execution_mode	isolated_positive	unchanged	references/statements/ddl/logfile_group/create_logfile_group.md	references/statements/ddl/logfile_group/create_logfile_group.md	https://dev.mysql.com/doc/refman/8.0/en/create-logfile-group.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_logfile_group	execution_mode	safe_negative	unchanged	references/statements/ddl/logfile_group/create_logfile_group.md	references/statements/ddl/logfile_group/create_logfile_group.md	https://dev.mysql.com/doc/refman/8.0/en/create-logfile-group.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_logfile_group	execution_mode	skip_ndb	unchanged	references/statements/ddl/logfile_group/create_logfile_group.md	references/statements/ddl/logfile_group/create_logfile_group.md	https://dev.mysql.com/doc/refman/8.0/en/create-logfile-group.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_logfile_group	expected_status	failure	unchanged	references/statements/ddl/logfile_group/create_logfile_group.md	references/statements/ddl/logfile_group/create_logfile_group.md	https://dev.mysql.com/doc/refman/8.0/en/create-logfile-group.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_logfile_group	expected_status	success	unchanged	references/statements/ddl/logfile_group/create_logfile_group.md	references/statements/ddl/logfile_group/create_logfile_group.md	https://dev.mysql.com/doc/refman/8.0/en/create-logfile-group.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_logfile_group	undofile_shape	absolute_file	unchanged	references/statements/ddl/logfile_group/create_logfile_group.md	references/statements/ddl/logfile_group/create_logfile_group.md	https://dev.mysql.com/doc/refman/8.0/en/create-logfile-group.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_logfile_group	undofile_shape	missing_undofile	unchanged	references/statements/ddl/logfile_group/create_logfile_group.md	references/statements/ddl/logfile_group/create_logfile_group.md	https://dev.mysql.com/doc/refman/8.0/en/create-logfile-group.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_logfile_group	undofile_shape	relative_file	unchanged	references/statements/ddl/logfile_group/create_logfile_group.md	references/statements/ddl/logfile_group/create_logfile_group.md	https://dev.mysql.com/doc/refman/8.0/en/create-logfile-group.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_procedure	body_shape	compound_block	changed	references/statements/ddl/procedure/create_procedure.md	references/statements/ddl/procedure/create_procedure.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_procedure	body_shape	invalid_body	changed	references/statements/ddl/procedure/create_procedure.md	references/statements/ddl/procedure/create_procedure.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_procedure	body_shape	single_statement	changed	references/statements/ddl/procedure/create_procedure.md	references/statements/ddl/procedure/create_procedure.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_procedure	comment_shape	comment	changed	references/statements/ddl/procedure/create_procedure.md	references/statements/ddl/procedure/create_procedure.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_procedure	comment_shape	omitted	changed	references/statements/ddl/procedure/create_procedure.md	references/statements/ddl/procedure/create_procedure.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_procedure	definer_shape	current_user	changed	references/statements/ddl/procedure/create_procedure.md	references/statements/ddl/procedure/create_procedure.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_procedure	definer_shape	explicit_user	changed	references/statements/ddl/procedure/create_procedure.md	references/statements/ddl/procedure/create_procedure.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_procedure	definer_shape	omitted	changed	references/statements/ddl/procedure/create_procedure.md	references/statements/ddl/procedure/create_procedure.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_procedure	expected_status	failure	changed	references/statements/ddl/procedure/create_procedure.md	references/statements/ddl/procedure/create_procedure.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_procedure	expected_status	success	changed	references/statements/ddl/procedure/create_procedure.md	references/statements/ddl/procedure/create_procedure.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_procedure	if_not_exists	omitted	added		references/statements/ddl/procedure/create_procedure.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Factor/value is available in 8.0.41 and absent from the 8.0.22 edition.
create_procedure	if_not_exists	present	added		references/statements/ddl/procedure/create_procedure.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Factor/value is available in 8.0.41 and absent from the 8.0.22 edition.
create_procedure	parameter_shape	in_parameter	changed	references/statements/ddl/procedure/create_procedure.md	references/statements/ddl/procedure/create_procedure.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_procedure	parameter_shape	inout_parameter	changed	references/statements/ddl/procedure/create_procedure.md	references/statements/ddl/procedure/create_procedure.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_procedure	parameter_shape	none	changed	references/statements/ddl/procedure/create_procedure.md	references/statements/ddl/procedure/create_procedure.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_procedure	parameter_shape	out_parameter	changed	references/statements/ddl/procedure/create_procedure.md	references/statements/ddl/procedure/create_procedure.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_procedure	security_shape	definer	changed	references/statements/ddl/procedure/create_procedure.md	references/statements/ddl/procedure/create_procedure.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_procedure	security_shape	invoker	changed	references/statements/ddl/procedure/create_procedure.md	references/statements/ddl/procedure/create_procedure.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_procedure	security_shape	omitted	changed	references/statements/ddl/procedure/create_procedure.md	references/statements/ddl/procedure/create_procedure.md	https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-29.html	static_reviewed	Statement semantics or syntax changed in the cited intervening release.
create_resource_group	execution_mode	isolated_positive	unchanged	references/statements/admin/resource_group/create_resource_group.md	references/statements/admin/resource_group/create_resource_group.md	https://dev.mysql.com/doc/refman/8.0/en/create-resource-group.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_resource_group	execution_mode	metadata_only	unchanged	references/statements/admin/resource_group/create_resource_group.md	references/statements/admin/resource_group/create_resource_group.md	https://dev.mysql.com/doc/refman/8.0/en/create-resource-group.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_resource_group	execution_mode	safe_negative	unchanged	references/statements/admin/resource_group/create_resource_group.md	references/statements/admin/resource_group/create_resource_group.md	https://dev.mysql.com/doc/refman/8.0/en/create-resource-group.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_resource_group	expected_status	failure	unchanged	references/statements/admin/resource_group/create_resource_group.md	references/statements/admin/resource_group/create_resource_group.md	https://dev.mysql.com/doc/refman/8.0/en/create-resource-group.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_resource_group	expected_status	success	unchanged	references/statements/admin/resource_group/create_resource_group.md	references/statements/admin/resource_group/create_resource_group.md	https://dev.mysql.com/doc/refman/8.0/en/create-resource-group.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_resource_group	group_type	system	unchanged	references/statements/admin/resource_group/create_resource_group.md	references/statements/admin/resource_group/create_resource_group.md	https://dev.mysql.com/doc/refman/8.0/en/create-resource-group.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_resource_group	group_type	user	unchanged	references/statements/admin/resource_group/create_resource_group.md	references/statements/admin/resource_group/create_resource_group.md	https://dev.mysql.com/doc/refman/8.0/en/create-resource-group.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
create_resource_group	vcpu_shape	invalid_cpu	unchanged	references/statements/admin/resource_group/create_resource_group.md	references/statements/admin/resource_group/create_resource_group.md	https://dev.mysql.com/doc/refman/8.0/en/create-resource-group.html	static_reviewed	No statement factor/value change was identified in the 8.0.23-8.0.41 release boundary review.
